item,Open,Close,Volume
1337,289.899994,287.049988,12004368
1338,288.049988,287.25,7917410
1339,292,287.299988,12346121
1340,288.200012,290.549988,10864355
1341,292,288.600006,8370299
1342,288.299988,288.549988,10804887
1343,286.75,284.950012,10326846
1344,285.399994,283.850006,9171049
1345,285.899994,284.200012,11566255
1346,283.850006,284,11925641
1347,284.700012,285.950012,19246907
1348,286.600006,288.850006,14848661
1349,287.600006,290.100006,14927701
1350,288.25,290.899994,10537576
1351,291.25,294.5,26110402
1352,294.75,288.950012,20648597
1353,289.25,279.649994,25523129
1354,277.600006,276.399994,17241351
1355,277.149994,272.450012,30457363
